epoch	train_loss	train_acc	val_loss	val_acc
1	1.6516559344750863	87.60139049826188	2.261803763253348	47.68518518518518
2	1.594067147484532	87.94901506373117	2.198462562901633	51.388888888888886
3	1.5413821229228266	88.64426419466976	2.149243576186044	52.31481481481482
4	1.5187402411743447	87.94901506373117	2.120516981397356	52.77777777777778
5	1.4781612444806982	90.15063731170336	2.065218755177089	56.01851851851852
6	1.4780078132947285	88.99188876013905	2.03516971213477	54.629629629629626
7	1.4562295896035653	88.64426419466976	2.0028402038982938	56.01851851851852
8	1.4521159750443917	88.87601390498261	1.9565876296588354	59.25925925925926
9	1.4289898298404835	87.25376593279259	1.9365721770695277	61.574074074074076
10	1.3993164190539606	89.68713789107764	1.895596946988787	61.574074074074076
11	1.3485879368252225	90.38238702201622	1.8582788365227836	63.888888888888886
12	1.332832466672968	92.00463499420626	1.8384737798145838	63.425925925925924
13	1.3030347647490326	92.81575898030127	1.8351417524474007	62.5
14	1.27726321750217	92.35225955967555	1.8261071358408247	64.35185185185185
15	1.2605680646719757	91.7728852838934	1.791755565575191	64.81481481481481
16	1.2320216761695013	93.51100811123986	1.7867067541394914	62.5
17	1.2175812235584966	94.4380069524913	1.768569094794137	66.20370370370371
18	1.2007359994782343	94.20625724217845	1.7620139377457755	63.888888888888886
19	1.1820070125438549	95.48088064889919	1.7362046837806702	64.81481481481481
20	1.15082433047118	95.59675550405562	1.7364922761917114	65.27777777777777
21	1.139041284720103	96.75550405561994	1.7091164759227209	66.20370370370371
22	1.124645709991455	96.06025492468135	1.703430073601859	66.20370370370371
23	1.1003711742383462	96.40787949015063	1.69258679662432	64.81481481481481
24	1.081082398140872	97.68250289687138	1.6815189293452673	65.74074074074075
25	1.08186141649882	96.6396292004635	1.6774573155811854	66.20370370370371
26	1.0694586678787514	97.68250289687138	1.6791302476610457	68.98148148148148
27	1.068687771205549	97.33487833140208	1.6588958842413766	68.98148148148148
28	1.0659177391617387	97.45075318655852	1.667088976928166	68.51851851851852
29	1.0663892019678045	97.91425260718424	1.6468197447913033	70.83333333333333
30	1.037267705908528	98.72537659327926	1.6640707509858268	68.51851851851852
31	1.038184290682828	98.4936268829664	1.6418268084526062	70.83333333333333
32	1.0134513466446489	98.84125144843568	1.629148747239794	69.9074074074074
33	1.0291504197650485	98.26187717265353	1.6376355375562395	70.83333333333333
34	1.0102091674451474	98.95712630359212	1.6353370291846139	69.44444444444444
35	1.0032448724464134	98.95712630359212	1.628835107598986	68.98148148148148
36	1.005598662076173	99.07300115874855	1.6279343962669373	71.75925925925925
37	0.9941899379094442	98.4936268829664	1.6345159666878837	68.98148148148148
38	0.9879965020550622	98.84125144843568	1.6203282730919975	68.98148148148148
39	0.9898602940418102	98.84125144843568	1.6287562932286943	69.9074074074074
40	0.9885829433246895	98.4936268829664	1.6337865676198686	69.9074074074074
41	0.9699420641969752	98.95712630359212	1.627077272960118	71.29629629629629
42	0.9641491064318904	99.42062572421784	1.6253510969025748	68.98148148148148
43	0.9677852855788337	99.18887601390499	1.6126869491168432	71.75925925925925
44	0.968725754155053	99.30475086906141	1.6202698349952698	70.37037037037037
45	0.9621303379535675	99.18887601390499	1.6167773859841483	69.9074074074074
46	0.9609707340046212	98.84125144843568	1.624992515359606	70.37037037037037
47	0.951490408844418	99.42062572421784	1.6268111382211958	69.44444444444444
48	0.961708363559511	99.53650057937428	1.6156251515660967	70.83333333333333
49	0.9543910534293564	99.42062572421784	1.6141148039272852	71.75925925925925
50	0.9519397737803282	99.42062572421784	1.5922167641775948	71.75925925925925
51	0.9466111946988989	99.42062572421784	1.606230846473149	71.29629629629629
52	0.9446951250235239	99.76825028968713	1.5802475895200456	72.22222222222223
53	0.9430334181697281	99.30475086906141	1.6104957120759147	71.29629629629629
54	0.9439876995704792	99.30475086906141	1.6136374643870763	71.29629629629629
55	0.9464135280361882	99.30475086906141	1.5952514495168413	72.22222222222223
56	0.9400150786947321	99.42062572421784	1.593027915273394	72.22222222222223
57	0.9415545419410423	99.30475086906141	1.6019062910761153	70.83333333333333
58	0.9369840346000813	99.30475086906141	1.603183320590428	71.29629629629629
59	0.9474459522300296	98.72537659327926	1.5825689009257726	70.83333333333333
60	0.938037540073748	99.53650057937428	1.5957787718091692	71.75925925925925
61	0.9430216307993289	99.65237543453071	1.6122971177101135	71.29629629629629
62	0.9348814200471949	99.65237543453071	1.6061657496861048	71.29629629629629
63	0.9263643776928937	99.53650057937428	1.5984073536736625	71.29629629629629
64	0.9418758595431292	99.30475086906141	1.5929108772959029	72.22222222222223
65	0.9416636990176307	99.30475086906141	1.5969660026686532	71.29629629629629
66	0.9354853332042694	99.76825028968713	1.5971100245203291	72.68518518518519
67	0.9316858450571696	100.0	1.5980410150119237	71.29629629629629
68	0.932979424794515	99.65237543453071	1.6070158396448408	70.83333333333333
69	0.9246001861713551	99.53650057937428	1.593016334942409	71.75925925925925
70	0.9288378324773576	100.0	1.5887878366879054	72.22222222222223
71	0.9268544746769799	99.65237543453071	1.5984818850244795	70.37037037037037
72	0.929101374414232	99.53650057937428	1.5937088642801558	71.29629629629629
73	0.922932298095138	99.65237543453071	1.5921796475137984	70.83333333333333
74	0.9221716203071453	99.65237543453071	1.6042454498154777	71.75925925925925
75	0.9279138655574234	99.76825028968713	1.5942517604146684	71.75925925925925
76	0.9275938206248813	99.65237543453071	1.5890677315848214	72.22222222222223
77	0.9231860107845731	99.76825028968713	1.6057812486376082	71.75925925925925
78	0.9290161883389508	99.88412514484357	1.6047033412115914	71.29629629629629
79	0.9287468746856407	99.65237543453071	1.5921028341565813	73.14814814814815
80	0.9237747976073513	99.53650057937428	1.5969233172280448	72.22222222222223
