epoch	train_loss	train_acc	val_loss	val_acc
1	1.2801721769350547	93.97450753186558	1.5787291867392403	76.38888888888889
2	1.3478049724190324	93.279258400927	1.6099343725613184	76.38888888888889
3	1.35330769861186	94.66975666280418	1.581194715840476	77.31481481481481
4	1.3634279833899603	93.39513325608343	1.564663486821311	78.24074074074075
5	1.2320499287711248	94.32213209733487	1.56608042546681	76.38888888888889
6	1.340639042633551	90.96176129779838	1.5691437465803963	76.85185185185185
7	1.3183972636858623	91.19351100811124	1.583806378500802	76.38888888888889
8	1.3766274054845173	92.35225955967555	1.597216350691659	76.85185185185185
9	1.3674344784683652	96.2920046349942	1.584443918296269	77.31481481481481
10	1.318487420126244	94.32213209733487	1.5998970440455846	76.85185185185185
11	1.2879226947272266	93.279258400927	1.562676421233586	76.38888888888889
12	1.3454605848700911	93.51100811123986	1.6078723583902632	75.46296296296296
13	1.3380128012763128	93.85863267670915	1.572332194873265	78.24074074074075
14	1.306505067480935	91.30938586326766	1.5840205805642265	78.24074074074075
15	1.1874093567883526	95.59675550405562	1.5776104160717555	77.77777777777777
16	1.2416065721600145	93.97450753186558	1.5471325176102775	76.38888888888889
17	1.2640302026713337	97.56662804171495	1.588879176548549	76.85185185185185
18	1.273669128064756	94.66975666280418	1.5758379868098669	77.77777777777777
19	1.3622116987352018	95.1332560834299	1.5614954914365495	78.70370370370371
20	1.3587480540628787	90.03476245654693	1.5740125519888741	78.70370370370371
21	1.2693437028814245	94.55388180764774	1.5850466915539332	76.85185185185185
22	1.3964459542874936	93.51100811123986	1.592465375150953	75.46296296296296
23	1.3600746437355324	93.85863267670915	1.5789268953459603	77.77777777777777
24	1.3516552724220134	92.12050984936269	1.558416179248265	78.70370370370371
25	1.3627872345624146	92.81575898030127	1.5857430781636919	77.31481481481481
26	0.8309882735764539	100.0	1.5199194720813207	77.77777777777777
27	0.8424596389134725	100.0	1.5244083319391524	75.46296296296296
28	0.8370216665444551	100.0	1.528083554336003	76.85185185185185
29	0.8416836692227257	100.0	1.5242372921534948	77.31481481481481
30	0.8371875738656079	100.0	1.5214226331029619	76.85185185185185
31	0.839293818782877	100.0	1.52656204359872	77.31481481481481
32	0.8397850294907888	100.0	1.5154993789536613	76.85185185185185
33	0.840684731801351	100.0	1.5185635771070207	77.31481481481481
34	0.8395261598957909	100.0	1.521227547100612	76.85185185185185
35	0.8401993215084076	100.0	1.510954933507102	78.70370370370371
36	0.8381421301099989	100.0	1.5134979912212916	77.31481481481481
37	0.8374755669523168	100.0	1.5110680716378349	76.38888888888889
38	0.8404783750021899	99.88412514484357	1.5214486036981856	77.77777777777777
39	0.8380058606465658	100.0	1.5287309970174516	75.92592592592592
40	0.8349746222849246	100.0	1.5188921349389213	76.85185185185185
